transportation_mode,commute_distance_km,flights_per_year,diet_type,meat_consumption_kg_per_month,electricity_usage_kwh,gas_usage_therms,water_usage_gallons,recycling_percentage,new_clothes_per_month,car_type,monthly_carbon_footprint_kg
Bike,9.977122546457256,1,Meat-based,10.364114643650417,137.9804217231686,9.854730716554293,2064.82026001692,68.9229736362952,0.04373982283009337,None,1207.7428365746139
Public Transport,34.01141212156457,2,Vegetarian,0.7505731506360624,546.6656129505757,170.48777712837463,4443.894246220218,10.688337508703139,2.73871819705371,Petrol,3064.6871788570993
Public Transport,3.609920448958792,1,Meat-based,11.38460424182896,590.0151989342517,109.68018734838235,1407.4484507010152,82.1110527741516,5.976289931955599,Petrol,1990.634065231722
Car,1.5326251102903032,1,Meat-based,18.415416992721507,251.5964960187237,39.462794115211985,852.0894436101023,43.55050274532593,7.99265965959968,Diesel,1320.2148860350967
Public Transport,12.884144425560685,3,Meat-based,19.368382610008158,784.41814564846,63.45104328994,4046.5352297534855,7.234850989748553,1.3338861709325955,Petrol,3095.292783232732
Public Transport,23.131147836965816,2,Vegetarian,10.811053507778484,986.4361975973425,56.38591035031215,4259.687700394833,78.61826691982131,1.1054136441673534,None,2776.65269143565
Car,43.413625270419026,1,Meat-based,9.164096105044319,951.1972453076148,106.17180685769516,1231.934981854553,37.69499716862721,9.220926535723317,None,2207.6689416772792
Public Transport,36.3584534883154,1,Meat-based,18.90034188496988,277.39543494128696,10.337135982226364,4344.556922522219,10.036749509505395,7.511483678225827,Hybrid,2463.296237567135
Car,37.13532605999905,3,Meat-based,13.472196639933902,887.8269159106846,31.707231699984707,3590.4550801872633,63.377903954325056,5.8977960077807845,Petrol,2868.053117255651
Public Transport,21.27466672240377,0,Meat-based,1.2979855907681892,734.0442727705163,162.53860867515647,2840.3720744746274,88.01313534336417,7.691867899959281,None,2641.6148331716345
Public Transport,17.296749627348145,2,Vegetarian,9.314511553349952,508.4619074262204,26.520798149362214,4236.125867516233,88.77535094139863,4.288543613066384,Petrol,2179.421276743398
Car,18.551938149230136,3,Meat-based,4.804900369286078,586.5498948922561,46.67925389162539,2386.621621935346,95.76634748089732,7.584557473091266,Diesel,1933.9412914581128
Car,49.38247818680289,0,Meat-based,9.396086428973632,864.6401574842123,90.67412112083146,1372.9728030052875,86.7705459766688,3.7180299127453575,Hybrid,2133.576999251095
Public Transport,2.005459570624124,3,Meat-based,9.109311440127234,532.1214456745358,103.4241776226661,1781.8370447477614,0.2140919345475223,2.4409457249260234,Diesel,2002.030832189653
Public Transport,43.35157480612243,2,Meat-based,11.642896056294841,435.88663219461415,152.72209592283173,2773.2380823199164,38.02411664133902,7.290134212929686,Petrol,2636.158384542188
Bike,28.93377042861967,3,Meat-based,7.135409806985025,543.9227437233872,89.46648533323756,2890.9885670292906,81.85425799055031,4.196722921572683,None,2269.8174688819663
Public Transport,21.930770959479524,2,Meat-based,3.285408989118561,621.2168236315442,157.97292420710775,4125.113718985551,36.62530059984742,9.813771043261948,Petrol,3076.459536184663
Car,36.262883020756824,2,Meat-based,10.074388691799125,270.16988840051397,123.66926140909149,4061.087256435505,60.15485063797061,3.49485182308101,Petrol,2824.483806356284
Car,24.333447071235142,3,Vegetarian,16.60405768691524,910.8169572402916,22.619947884764493,3116.149507420587,60.6316947374532,9.217274205310659,None,2178.909624682801
Public Transport,43.67116190408303,2,Meat-based,13.280244561352045,706.7682539466524,31.266287678567718,4013.5346751446436,36.502530403882304,9.329625485670794,Hybrid,2735.943517630926
Car,45.035093200562926,3,Vegetarian,6.767357318504317,669.94202560374,87.40674508995416,1362.9805623215193,90.44739272812876,2.4185294706474614,Petrol,1828.469793632089
Public Transport,21.08604634367277,2,Meat-based,18.710460455177145,189.54660356257432,79.37787861780792,725.2903719198246,50.32283453861176,7.982211815880134,Petrol,1476.1947162635138
Walk,13.841389861752578,0,Meat-based,18.24415142498364,643.7565443553326,148.7088539274589,4431.352201856151,46.47842059375008,4.330745051445652,Petrol,3459.5114645492904
Public Transport,29.61751642966811,1,Meat-based,4.186967987681975,208.8645960146431,116.14742795947038,839.995221932463,99.75137456618958,9.17524727230348,None,1327.8056115539093
Car,45.61816728083455,3,Meat-based,0.7883517024072595,170.82790767585914,77.62661620044986,1610.0979338479879,49.35003640726167,4.5012427263523875,None,1251.2822829253287
Public Transport,10.533109450283328,2,Meat-based,14.826174167015244,574.579806078154,34.152056690077124,3628.9352733097307,17.839825192858104,7.443037173373661,Hybrid,2493.2083628065316
Public Transport,31.148329178174137,3,Vegetarian,16.552205226983066,462.5069806418455,45.36742046509903,2342.515719322891,51.306942286343805,4.669674091637979,None,1620.198423947696
Public Transport,31.578011004626028,1,Meat-based,19.357291319027105,629.9292431406009,115.10020369381179,4443.41286461979,81.401673551993,2.2780075571285616,Diesel,3338.5090654740875
Walk,36.65565112076405,2,Vegetarian,17.796727881766216,180.29995125151473,84.6877609799585,1840.909075980213,77.68603268982814,1.993501289446863,None,1317.6823391914365
Car,6.57838425636299,0,Vegetarian,12.010695364128296,487.8847565625326,102.98550177213441,553.4210600121169,78.8581765108471,4.254311942563456,Petrol,1246.287112287096
Walk,35.79124823410443,1,Meat-based,10.601046784247616,257.3080435406422,34.135487060446735,1852.9503825233485,70.80237839979118,7.55494657014215,Diesel,1431.1977266086858
Walk,45.45162603328205,1,Vegetarian,0.5568210252517258,988.3900773317049,132.58125046891317,3101.3377213317426,25.42178290666882,6.050714851807668,Diesel,2766.6006276642142
Car,8.984155443512098,0,Vegan,4.933128936895557,605.035191191657,170.5077481711934,2191.72268931482,86.20840858402315,6.886292899005433,Petrol,2304.6065269401493
Car,11.877166246193882,4,Meat-based,9.192295034658528,718.6931748467806,51.58790135738012,2906.9274009143987,89.3443465376265,2.8232635073194245,Petrol,2356.151883295835
Car,48.56975470208198,6,Meat-based,12.570078001671357,392.87645261434704,98.30284516636532,4444.691534757584,19.415269661854907,4.814353459576055,Petrol,3149.843039155584
Car,9.048847635474488,4,Meat-based,11.145036666368213,185.26502330140974,195.10546580418037,4606.182744036659,13.045563655139391,0.44395264969327,None,3214.6343770613053
Car,42.71925466847895,3,Meat-based,14.85271979363381,978.2837765051829,66.64834811014553,1696.8832909435046,97.56049685891121,8.175324159581207,Petrol,2544.8037335936897
Public Transport,24.613892822401738,1,Meat-based,5.595338617740817,357.63313184486486,119.00926898475224,2579.6321297145532,86.83239636503679,9.898921622398746,None,2128.720480247541
Car,12.361553720158852,4,Meat-based,11.299052153049464,481.4273666562168,18.039140040048874,2971.1480685865304,89.32361472099467,4.068790626246709,Petrol,2047.9443099367109
Car,43.53749506362557,2,Vegetarian,1.7628448678158426,684.8775295323175,121.20300049588863,4771.006055997112,88.63763846243951,0.1096365313154335,Diesel,3146.3242437124736
Bike,22.265262750133274,3,Meat-based,8.27331047166414,122.22756791750015,17.926354660923582,4993.777936239731,54.168682403372834,1.6979263955094737,None,2260.21152378327
Car,25.74086769648451,2,Meat-based,15.00321665909202,829.2332174655583,191.84708706476442,1559.3326197868698,64.64017366657997,6.525268777504189,Diesel,2915.160018695876
Bike,17.961668469988286,0,Meat-based,13.86801706858088,582.9203710257582,143.13253041446228,3771.4094210561693,54.53628521336417,6.120793182038592,None,3034.430530102424
Car,29.64754257174637,2,Meat-based,19.81285474344358,350.39546836193995,157.63195762714128,2201.1397800493783,5.1206349190329075,7.878647195855439,None,2570.5186390212903
Car,8.176193629251138,2,Meat-based,5.5578225197551205,155.4471867632223,140.82087215432736,536.4868859879596,74.55030853527727,2.538840109610682,Petrol,1324.7987143068897
Public Transport,19.554076832588034,3,Vegan,9.963785983479582,246.2485739269973,117.94580721529316,541.6363509615605,50.53320333358803,7.636319155471341,Diesel,1176.3044095428493
Public Transport,48.470616116764376,1,Meat-based,6.590608275479934,905.5304729680932,89.98255621710108,2572.547034030151,64.77090747902298,6.8798402152366975,Petrol,2505.0676025277635
Bike,12.906671635056377,0,Meat-based,8.812062281183495,717.4218015423019,171.67467595221248,2697.507108519506,50.263980497553526,3.2281449771384327,Diesel,2784.7714233172233
Public Transport,32.83683322706461,1,Meat-based,17.139002597387762,324.91154947320086,191.3671335086126,601.5636345804919,49.181132232245595,5.45488148056962,Petrol,2082.8374929750635
Bike,16.259503211234744,3,Vegetarian,13.684181503769732,159.04068845052657,99.80723458081626,3591.1733754843613,17.178910947776682,1.4727380849832672,None,2016.2569687333882
Car,38.67365628433003,1,Meat-based,17.648823826951634,721.5537811479727,186.3070098310524,1823.015248677289,27.871371514114895,4.5256450343558265,Diesel,2963.7263504577286
Car,6.543683035917491,1,Meat-based,4.070222166637729,615.1669533709886,116.6665819977035,3019.5189569117724,15.88526919439558,8.811973395556409,Petrol,2464.2991214239605
Bike,48.491052253927236,2,Vegetarian,17.46722235682876,464.0675720124115,107.67683737928664,1854.1358292443845,19.566629562534242,4.211913798253908,Petrol,1725.4409277855284
Bike,22.68947706918196,5,Vegetarian,1.1952454835676884,427.2503042710575,90.89654659107134,1252.1044169118823,97.29773804203049,8.39566706475422,None,1475.4192109281644
Walk,11.802523167323198,4,Meat-based,17.771985608743048,295.13284833619747,41.85755230602397,2332.281823694939,15.311344577219844,5.902533652596944,Hybrid,1923.7104351301393
Public Transport,3.6748373665006326,2,Meat-based,6.581475589214558,702.6501308837659,0.7439321636118379,1545.2301415572533,26.927042430520764,1.9187671310235677,Electric,1439.1077474991616
Car,8.487895254377037,2,Meat-based,6.29175266828133,973.6012250144835,48.301245371212254,2906.604396136256,59.058965773858496,5.811062446978964,Petrol,2461.295219021611
Bike,25.988697427800883,5,Vegetarian,10.241771533973278,258.14372125314327,101.94463432071304,1394.7283862891597,61.017857623664185,5.0598332915706346,None,1411.4071348132848
Car,16.850158821564314,1,Meat-based,18.813803754464637,637.404958013953,75.99199045195051,2787.8268949008216,15.397412974382906,3.98641335196384,None,2531.2729062773674
Walk,41.44416829413047,2,Meat-based,0.9556272936281074,481.7665501713786,89.69704560052676,1208.203316909904,79.37174257852124,1.1963043951607033,Diesel,1418.1216096113453
Bike,21.544376183090296,1,Vegetarian,7.044619501414906,502.0198495701984,196.1296439128099,3519.3861926860322,78.5202867912825,4.167086638472298,None,2782.2895272492556
Public Transport,12.435713629381496,3,Meat-based,17.131439773666713,328.73255211503295,70.05447413386551,3892.7195799864085,23.731770420389108,0.7276237623962711,Petrol,2586.271500804751
Bike,30.8572493302015,0,Vegan,7.921089548709334,842.6213880952772,90.43658787202158,996.7740541247019,28.866630267546046,0.9876905139875125,None,1608.1832893111882
Bike,35.33886084427229,0,Vegan,3.98313795194134,536.7300437325171,26.70311027056391,2605.1108541680264,93.7987865459497,4.15916532932716,Hybrid,1563.018189373297
Car,8.352095395047494,2,Meat-based,8.495883626628235,589.0652669784376,9.59154648739753,818.9226529469311,82.5671445979478,3.053814819684637,Hybrid,1190.20472602255
Walk,8.380960814415882,1,Meat-based,7.711050029833386,374.2848215175932,155.08190291849894,3191.821004939011,69.77970330625239,9.255443258622234,Hybrid,2575.307736158843
Public Transport,1.8335713466771486,1,Vegetarian,18.30832402933407,263.6276191002548,114.13663501439572,1689.819340683404,8.223322151060053,3.757058053802705,Diesel,1498.5558917214094
Bike,36.82010075328203,2,Meat-based,15.238687514861942,177.31934938253843,152.140961208779,2874.3100557741855,41.82640809025757,7.578581220721001,None,2487.3874266441785
Car,33.190226381090255,1,Vegetarian,10.102311114880127,742.7072268324243,29.972559777310327,2828.5745422293103,55.9301872076827,5.302475263662427,Petrol,2033.0670384999785
Bike,23.731543787490693,2,Vegetarian,19.767411334431422,276.61085351907,114.36575423653818,4659.594557872102,18.741128798377694,7.040856686423354,None,2586.0701116920122
Car,42.20852244845986,2,Vegetarian,9.305550625518466,721.067818769918,50.72849486827511,2970.874501559253,44.82265821082245,2.6011598301539918,Petrol,2215.776271155499
Car,40.28350764750266,3,Meat-based,1.1647566164055045,451.3388014422585,45.612363380003984,3123.4931587324204,60.102587748869,9.41904972838329,Petrol,2082.4598062500627
Walk,29.267718219837608,3,Meat-based,5.245486436299698,474.19732089068634,2.3052028105970512,2307.4390659397113,32.737668011539924,5.3008849691442395,Petrol,1506.2643558073485
Car,43.41356402566293,1,Meat-based,8.721409604386253,522.2597464834946,26.068144713814377,4770.858214322676,78.09448189504872,8.313240712852497,Diesel,2763.1908242704453
Car,10.292060501838412,1,Meat-based,3.138052482922402,430.93765731478885,61.85362229993907,3997.3365924782433,84.04495816388055,3.650456934761135,None,2258.8925379459756
Walk,5.595980969886394,1,Meat-based,18.95130252648086,190.55797950033107,23.37575211818781,1784.323806362787,32.36094694340708,1.0021134905052453,Petrol,1472.2605238607377
Walk,13.487480575849482,2,Vegetarian,15.336977956355462,378.6686290025612,197.1716880821875,4298.943135993044,83.86571544924571,6.737116477208488,Diesel,2987.3493859918312
Public Transport,2.854342804465743,2,Meat-based,5.365744008555453,697.3609246245446,61.72652970479013,2445.783620832905,10.357656610301502,0.07759648337424485,Petrol,2024.9590997052683
Public Transport,26.5584764000516,1,Meat-based,11.816090670358317,699.2059613219839,26.064789340465634,4229.002145901173,83.77290986226564,4.752929765655082,Diesel,2665.634619768141
Public Transport,46.830284614748074,1,Meat-based,14.428983142191441,357.60187651599495,39.81646256559155,4202.996307320759,15.275043166761659,1.9280190266645925,None,2492.0703155245747
Car,1.9671770334254823,3,Vegan,18.82557857813596,514.0923639019192,117.5406456682953,1349.9158404328448,8.292715250972604,6.273755044353622,Electric,1677.32934269722
Car,6.10549570050134,1,Meat-based,17.632706983508214,274.10250521074374,12.808704772957702,3655.135091226096,64.17754044410113,9.794198731378522,None,2164.7549088081064
Public Transport,22.609951414171764,5,Vegan,10.303844522764274,289.3348733768522,172.48682602823138,1807.8933618793899,47.193736575529435,4.644029063206459,Diesel,1966.9758866505579
Bike,46.69375087639524,2,Meat-based,15.493052395860351,120.74237956594666,192.29993584742945,1838.717014967007,90.78906004128328,8.174982565256666,Petrol,2289.893824352223
Bike,15.807805248837525,3,Meat-based,11.2428950765517,907.0718949169701,49.349484133476174,1833.5663459626132,36.31891960908492,5.077841869511211,None,2145.8830210441497
Bike,25.361740434419623,0,Vegetarian,11.054077800910802,289.6359985674156,90.01905371817188,3765.0571140197667,28.71522634376287,4.958400311040241,Petrol,2103.077717549925
Car,2.078642952519605,3,Meat-based,2.294839166763838,304.780489242817,4.426890205899414,1534.2171880664123,50.07349061441984,9.304234931787779,Petrol,1041.2728521383194
Public Transport,7.417160048104443,0,Vegan,2.5227531603230413,351.6412893806187,128.1420449454443,504.07625860740603,45.59461857686613,8.899658687466815,Petrol,1241.8449343393322
Car,49.33150614794234,4,Meat-based,10.59067230044915,214.66726452588608,82.78521161051778,3718.565840671849,34.44280462171883,7.858004651879744,Petrol,2577.882189551948
Public Transport,48.25593482180228,1,Meat-based,5.377230899580132,675.3365948632265,54.011693220311145,1270.3313472580637,69.37412986983286,2.962557533167841,None,1587.8520697521392
Public Transport,0.24699904672048079,2,Vegetarian,0.42073804920937263,167.6286578598279,41.367422123321695,970.1707788852559,75.95618339139082,5.450084157239406,Diesel,791.368597640211
Bike,47.590589271161946,3,Vegetarian,14.456784078004246,220.78218369371524,130.8046155317521,1568.8225426732706,85.29839690301367,2.23897233305685,None,1529.7372694239539
Car,31.95599689077502,1,Meat-based,0.6497319338032992,680.2810539310835,83.2434062064629,2209.552350452168,97.28566047103429,4.439166980465398,Petrol,2041.5986607329103
Car,43.39591472600111,0,Vegan,11.90553682208109,405.6945584332985,35.9318578059824,2641.578473629403,26.665619213250448,4.842130657597906,Hybrid,1605.069278771911
Car,22.736992781692955,2,Vegetarian,10.783875882546287,737.1530440310702,137.82181629736482,700.5651832068387,71.60934824899616,8.31640040169331,Electric,1779.1838609374245
Bike,25.77980142896251,2,Vegetarian,19.37629381155609,601.6822702031278,113.01445660733873,4867.579996823122,39.425823549574524,8.960283653249931,Diesel,2964.858116547691
Public Transport,24.44232901284601,2,Meat-based,9.684262786952832,330.4190557553618,171.73441098589925,3722.2837403880117,67.70819719511081,4.146200623964779,None,2877.427551494828
Car,33.34321287730522,0,Meat-based,1.2720287275559472,685.7451554403953,23.49517977529858,1954.3732939595127,47.59816903492203,0.17704445073237207,Diesel,1602.3567560242898
Car,6.982562737815645,3,Vegetarian,11.033759356129234,204.6463122635926,157.13332038889124,1934.137657784288,99.37731027679317,8.617738397893547,Petrol,1854.221145824173
Public Transport,1.4986794936338976,5,Vegetarian,16.82192341232203,582.7693447720274,134.7033573634518,2518.441472158067,72.890213579075,1.742786785013607,None,2258.879128622032
Car,15.396497079559545,1,Vegetarian,19.936985685628798,493.43329454053116,23.002187365619562,3318.1017024336484,95.24913004343244,6.218819638903935,None,1799.9657838976448
Bike,35.23403813683233,2,Vegetarian,8.60686347378145,341.0862245356967,138.96414597434415,1158.678799650355,83.49695494811857,0.24970900434131194,Electric,1505.7220696297898
Public Transport,10.092672606147419,2,Meat-based,6.40597484993485,643.6044979655501,88.30945777596608,1350.1841619422853,90.29010111633711,3.995064752605643,None,1788.2246408706012
Car,33.67162166624587,6,Meat-based,18.13306593903998,884.2002331062542,188.99695711116863,4367.455622750978,81.4419197214675,9.859603021153498,Petrol,4170.17534452195
Car,48.49560230536352,1,Vegetarian,3.8248425815224274,999.0142297867691,28.322270123579862,1653.1471575008266,45.91591303759114,1.006936011038031,Hybrid,1778.1815879458507
Walk,4.69503578947092,2,Meat-based,12.308578300658532,646.9864918690821,128.5666781631476,2210.877490888299,25.17884533468844,4.236931519996423,Petrol,2463.1946091223213
Car,33.630105911256315,1,Meat-based,8.114288483618955,464.2352868962531,76.3960090925892,4420.723329275526,37.03201754505222,3.0714995018995217,Petrol,2788.4801653444106
Car,22.187510965228558,1,Meat-based,0.8216472991111057,302.68639019458146,191.36293411817556,3484.1652322992013,2.0236232639950447,9.050881233882643,Petrol,2718.6441297840047
Bike,43.40711271887527,2,Meat-based,6.945769486113955,331.3864804556006,65.99497905805529,2037.7034570375974,52.39931674646672,8.693401079073551,Petrol,1659.6139697517751
Walk,8.857489472369295,0,Meat-based,5.304570450053491,531.509480334789,192.43718189836002,3576.6479557607936,50.50578002704087,2.3769876030622883,Petrol,2928.3554610963615
Walk,34.63129761130823,4,Vegetarian,13.721823078869736,430.5499311526383,180.2971702201498,588.5744692163616,52.52504648304882,0.8118778705043117,None,1653.1712285256622
Bike,41.90576448240551,2,Vegan,18.975809953838365,922.4330703624498,54.076647062131265,3810.3919700511437,97.40312249720638,6.271383940611175,None,2542.8822365670303
Car,47.230710973701164,3,Vegetarian,5.360943747572755,431.4659208901386,160.70835536528554,2691.572182323078,91.14540034548394,3.3636871188370976,None,2280.8084962410717
Car,34.16240141448229,1,Vegetarian,16.229318783033634,436.1001320308919,199.12084036070118,4159.319662780075,16.171277833010798,6.72084390606063,Petrol,3130.826239964476
Bike,24.858738200421364,1,Meat-based,1.1071963387681905,445.18106119057927,50.532600434256466,4795.869434029108,36.888252155588916,0.32119756067814476,Petrol,2417.252083535098
Public Transport,30.892362010060694,3,Meat-based,10.762420200796264,852.9581893308923,87.35543386466394,4666.048472725558,42.39561794632619,1.3339923517748942,Petrol,3284.5471820127323
Public Transport,43.44524922393591,2,Meat-based,1.4110012741978917,685.7094887622117,104.03614731335193,4591.6926955490335,36.053291785164774,6.863722327726434,Hybrid,2969.01530466673
Walk,28.530487331941483,2,Meat-based,18.680659822612785,652.7519652870034,58.98622716077286,2804.764801702492,79.8495963603913,2.1237065530249777,Diesel,2455.267749337313
Car,1.519352984841843,0,Meat-based,15.327025611147803,400.72872014547596,3.052967929205952,2120.6395136252213,52.40376698675869,8.575876757624016,Diesel,1608.61961829019
Public Transport,46.54743477534889,1,Meat-based,13.158998224091846,836.1137591491955,44.02584883950533,2592.6589612880275,57.209981697162505,0.5859088771013543,None,2340.3495610183713
Car,34.476337551578055,2,Vegetarian,16.477927632493284,134.527475220131,56.387376868351694,3604.5320149101235,85.30135589879255,2.1548198278557464,Diesel,1867.522001624477
Public Transport,33.82566928886233,0,Vegan,12.950395911403263,883.7174551043018,88.71994026363743,4477.98999592034,80.59281534153587,9.985602484850686,Petrol,2943.191572259365
Car,10.783757619885858,4,Meat-based,19.37888794348582,561.4749098145367,34.22049568268037,1431.438363500538,13.22115228202997,4.330761025867926,Petrol,1890.5688501441955
Car,32.94427351163286,5,Vegan,14.27915895729543,458.42521137707155,174.65087133833453,4631.8692130776635,71.39145840836343,7.029656635446435,Diesel,3231.9074932073654
Car,19.693220282707923,0,Meat-based,18.493172191644934,547.4505526459171,140.9822265462672,4168.311043864501,43.543612890203555,1.8266304885701368,Petrol,3309.163072455078
Public Transport,32.561648852074605,0,Vegetarian,10.34263784021276,700.673977480448,17.040095511932396,4904.852068302056,29.464890306250048,6.0986873498553775,Petrol,2534.343299774547
Public Transport,5.3296515153995365,6,Meat-based,2.341288259637253,111.48888386610763,130.0184902279863,4461.132979767592,5.0018820902186345,7.2610606836941844,Petrol,2610.8750746566066
Public Transport,32.8922652301518,0,Meat-based,10.563554428460343,884.3966708124229,130.7312952811241,1759.71798361358,48.724956034545094,3.1447663586651053,Petrol,2463.977863070723
Walk,49.97068628853333,1,Vegetarian,2.537456561261866,502.06557278025355,191.24423472872553,976.8016010482146,35.54366807245314,8.288971119758777,Hybrid,1900.2940395260096
Car,2.4106019430278014,0,Meat-based,11.8498695835281,408.6698677300704,0.6041742712322495,1005.0848239621488,25.151303967640082,6.034175784722833,None,1101.0755095699294
Car,48.858709211065865,3,Vegetarian,9.649861210553258,224.4210090706514,49.58648996116144,1810.5049336022425,69.46717295969576,3.891230096150302,None,1196.9835227081453
Bike,20.345398036143532,2,Meat-based,12.451507956655634,495.5188369225979,185.5582958750631,3263.8267579304265,76.9485387315587,5.5764239334315855,Petrol,2998.690906662314
Car,43.537672516862955,3,Meat-based,0.20093962109663188,546.690494155941,186.42678307965662,4119.4414674372765,24.47895190294248,5.767608474359243,Hybrid,3135.1584144369413
Walk,39.11927420291367,5,Meat-based,3.896809833107282,463.28202504413,144.11728387412748,4546.626381417042,4.944743667934725,1.6553529269386602,None,3015.6937866965077
Car,28.35081304933339,5,Meat-based,9.826608638242618,710.7940844442073,153.152664209508,3306.8902296615474,84.8752700565235,4.027323698669662,Petrol,3142.7687992372953
Walk,36.92246046256633,2,Vegetarian,19.010071231782696,478.8068758833034,18.296591585929423,525.3409073662418,0.9959741204303318,3.4343058801949313,Petrol,797.9710097376365
Car,43.9257780650674,3,Meat-based,7.672180807103168,965.275820061916,102.77516695564672,1338.4254943334008,93.7112493921472,4.009027225791261,Hybrid,2288.6107312937665
Bike,20.20701608255165,6,Meat-based,8.487440521072694,639.3497660412327,46.31659825779988,948.7679173401557,62.76198739827059,7.611105884852579,Petrol,1576.556846954689
Public Transport,16.351658078161936,3,Meat-based,14.293921780132443,826.730142086718,36.24360872272345,2134.960140060545,32.18466352013203,4.825384074666727,None,2207.736120294406
Walk,33.379669278179236,2,Vegetarian,12.075855145722361,198.42031279853097,162.06065982466652,2756.0794713518567,24.64779095767362,9.403161532392643,None,2118.2967874896335
Car,40.39229709706293,3,Meat-based,5.978523001966664,457.56216365131513,27.007627336109486,695.2873036035238,0.9005664264475244,2.936764133584362,Petrol,1231.2539148037768
Public Transport,38.11425673883079,1,Meat-based,8.216327911348555,403.1629313024374,93.73032739927704,2068.1508910804487,23.547141701087714,4.15703578284929,Petrol,1913.8638515230678
Walk,39.89068244293173,1,Vegetarian,4.353995977144649,612.5341493229326,187.7156479172066,1306.3085358139515,13.77283015171411,7.869568104790414,Hybrid,2098.5016603602676
Public Transport,21.77916574064665,4,Meat-based,19.320429182604173,875.002168055283,37.166411113068506,3411.8157481649328,61.216622072314564,5.460245933207503,Hybrid,2860.7199339970284
Public Transport,40.89171080875108,0,Vegetarian,2.6126876311471947,170.504395985806,195.59868474764693,2589.22566195953,16.65455885938013,5.4702814642444775,None,2189.0586292703833
Public Transport,6.010452768530422,6,Meat-based,7.436735691328389,165.31731824023973,198.8575971522118,2728.9294112025896,52.86298375366193,0.5334016300518352,Diesel,2508.1486780014448
Public Transport,27.224454898042477,2,Meat-based,0.5167794444002238,865.285937341839,111.12343093648059,2424.613046150575,59.01164223444708,3.985996627184558,Diesel,2350.2314772829577
Public Transport,0.2879330249060785,3,Meat-based,4.4355898386709285,291.56507743452164,34.028548035431584,4802.088697189552,29.80416983469145,2.707337324217325,None,2341.001624556496
Public Transport,16.229291495013516,2,Meat-based,15.609422767603098,701.8779290048324,63.220977588179124,1466.3080630470345,3.5064949018718705,9.993351228311154,None,2055.1160223077263
Walk,18.323076743569892,0,Meat-based,4.023504645777589,588.5903191247246,84.89856653530703,2824.9891692974343,3.72538806141961,3.083550706323103,None,2118.591268178992
Car,19.80863458046277,1,Vegan,1.601268050579312,849.6042353985065,61.864844871644586,3812.0781576440118,2.6347332193917605,8.844965347938635,Electric,2544.30084568982
Car,34.773360334493105,4,Vegetarian,9.489063596890466,212.58001885276317,56.127115975303155,3005.7998591055316,73.91246671365462,6.762337350404774,Petrol,1828.6287475698236
Walk,19.427905063517287,3,Meat-based,0.1993846946903699,216.80466915035015,194.4459418432715,4680.593985725605,31.800970481429815,3.4091640919209043,Diesel,2972.707676859542
Bike,22.43468113112653,3,Vegetarian,1.6953230885266635,601.1365242504768,30.672965483149127,2200.857600385779,79.63001859676636,5.435343783741237,Petrol,1588.2970276149777
Public Transport,11.877206543716373,5,Vegetarian,16.1525173912595,951.7407880225338,146.66558174337246,2586.541125979301,43.17328238428492,8.405358799491937,None,2742.6835145155237
Public Transport,18.662589581467003,1,Meat-based,15.429466897192128,473.49798253367885,0.08205788783497425,898.3504184662779,45.29981008299638,8.833682980309119,Diesel,1273.4781127717183
Car,11.363481363157574,4,Vegetarian,18.30277640809792,394.24789022922545,119.23653388047538,3240.495999733678,51.28826025095737,1.6039387500614521,None,2234.122493330235
Car,3.659796188422182,1,Vegetarian,17.09030871821499,646.0203908780973,183.18860079081048,1796.9538580164772,71.3031456375104,3.3957314120816964,Petrol,2259.2749195173806
Public Transport,30.172429669068894,1,Meat-based,13.663511264796362,937.403740490528,57.586818818643806,1221.3906778200599,27.350286582970707,3.3522318021357167,None,2047.1109225889952
Car,33.410639927750815,1,Vegetarian,1.0466571460132568,853.2350495601613,37.10519505154384,2950.3908180702865,12.15873495335269,0.4204479607594469,Petrol,2193.7810658910907
Public Transport,30.974517300480723,0,Meat-based,15.65697235973315,995.9352496598979,130.3359589756854,2895.3961852095977,55.60573351914615,5.9823775985189656,None,3118.4101092048563
Car,23.17470219002862,1,Meat-based,16.910216216811207,120.31172488213937,142.52028145967864,841.4223855082139,32.697762324273924,8.54820052992188,Petrol,1803.7997941005353
Walk,18.989289008961492,4,Meat-based,15.981642915439089,201.57233024148601,137.60610379039628,3641.9695407251274,44.24913136680374,3.815743878255178,Diesel,2742.4513918213515
Walk,43.16668247859126,2,Vegetarian,10.169580706160522,648.5209870299598,63.863376004274805,3306.974857928838,64.69467083373054,7.40035944984177,None,2191.415367148464
Public Transport,25.954089256810903,1,Meat-based,4.658036772989633,838.5187954004648,50.44048043186618,1350.5777723592373,49.41257411412706,6.277004136007399,Petrol,1732.160952019596
Public Transport,23.95909388148655,1,Meat-based,16.906599513774534,356.7199080760899,191.18375999240885,2612.456879693197,62.02788171008429,3.756487354930008,Petrol,2788.206682367783
Car,1.2821032903217844,1,Meat-based,14.543256194802769,315.2899792307969,184.65990165398588,3741.4531241535196,54.42000021136278,1.4105979949229708,None,3005.368046087182
Bike,17.06239138130782,2,Vegetarian,19.61522348777703,808.2782194430808,91.46332197856407,2882.460832435744,73.97963719360992,7.093238527759674,Petrol,2329.5357864977245
Public Transport,19.009780939292853,2,Meat-based,3.1138519551186583,150.74366846790844,169.23877323087467,2279.700842826066,70.593661771162,8.545651689412404,Diesel,2040.857545141006
